LoanID,PoolID,BorrowerID,VehicleKey,GeoKey,ServicerID,OriginationDateKey,OriginationDate,OriginalLoanAmount,CurrentBalance,InterestRate,OriginalTerm,RemainingTerm,MonthsOnBook,LTV_Current,DTI_Ratio,CIBIL_Score_Orig,CIBIL_Score_Current,CIBILBand_Curr,DelinquencyDays,DPD_Bucket,IFRS9_Stage,PD_Estimate,LGD_Estimate,EAD,ECL_Provision,IsDefaulted,LossAmount,RecoveryAmount,NetLoss,PrepaymentAmount
L2400313,ZAAUTO2024-1,B2400313,6,0,SRV-ICICI,20220730,2022-07-30,1215445.59,697188.48,8.75,60,33,27,74.86,35.5,770,770,Excellent,0,Current,1,0.013776,0.449686,697188.48,4319.12,False,0.0,0.0,0.0,0.0
L2400314,ZAAUTO2024-1,B2400314,3,4,SRV-ICICI,20210630,2021-06-30,585740.08,109832.22,10.58,48,8,40,84.02,35.61,748,738,Super Prime,0,Current,1,0.03147,0.373706,109832.22,1291.67,False,0.0,0.0,0.0,0.0
L2400315,ZAAUTO2024-1,B2400315,8,12,SRV-BAJAJ,20210630,2021-06-30,1261801.09,236134.07,10.45,48,8,40,62.27,30.69,829,841,Excellent,0,Current,1,0.004815,0.312943,236134.07,355.82,False,0.0,0.0,0.0,0.0
L2400316,ZAAUTO2024-1,B2400316,8,1,SRV-BAJAJ,20210530,2021-05-30,576273.38,205492.83,10.56,60,19,41,82.52,34.67,823,843,Excellent,0,Current,1,0.004759,0.309589,205492.83,302.77,False,0.0,0.0,0.0,0.0
L2400317,ZAAUTO2024-1,B2400317,3,6,SRV-BAJAJ,20230330,2023-03-30,644508.5,459160.25,12.86,60,41,19,57.47,33.68,725,699,Prime,23,1-29 DPD,1,0.079659,0.275319,459160.25,10070.12,False,0.0,0.0,0.0,0.0
L2400318,ZAAUTO2024-1,B2400318,6,13,SRV-HDFC,20231030,2023-10-30,1460433.86,1091445.44,10.02,48,36,12,54.55,28.71,781,829,Excellent,0,Current,1,0.005248,0.315619,1091445.44,1807.91,False,0.0,0.0,0.0,0.0
L2400319,ZAAUTO2024-1,B2400319,3,1,SRV-ICICI,20220530,2022-05-30,1523480.21,635770.73,8.96,48,19,29,57.98,16.76,765,787,Excellent,0,Current,1,0.009462,0.314662,635770.73,1892.95,False,0.0,0.0,0.0,0.0
L2400320,ZAAUTO2024-1,B2400320,9,7,SRV-HDFC,20231230,2023-12-30,1068652.83,760135.81,8.84,36,26,10,83.21,30.59,693,746,Super Prime,0,Current,1,0.025457,0.379408,760135.81,7341.71,False,0.0,0.0,0.0,0.0
L2400321,ZAAUTO2024-1,B2400321,2,9,SRV-ICICI,20220930,2022-09-30,696628.44,492525.73,14.24,72,47,25,65.5,43.31,724,709,Super Prime,70,60-89 DPD,2,0.251461,0.393353,492525.73,48717.24,False,0.0,0.0,0.0,0.0
L2400322,ZAAUTO2024-1,B2400322,0,13,SRV-BAJAJ,20211030,2021-10-30,1906228.5,535271.99,11.74,48,12,36,68.91,24.09,791,784,Excellent,60,60-89 DPD,2,0.115148,0.428738,535271.99,26425.43,False,0.0,0.0,0.0,0.0
L2400323,ZAAUTO2024-1,B2400323,8,11,SRV-HDFC,20220130,2022-01-30,1574299.91,315709.9,8.99,48,15,33,80.08,38.76,787,774,Excellent,62,60-89 DPD,2,0.121342,0.411413,315709.9,15760.74,False,0.0,0.0,0.0,221691.81
L2400324,ZAAUTO2024-1,B2400324,0,2,SRV-BAJAJ,20211130,2021-11-30,1164328.21,738531.99,10.2,84,49,35,66.96,28.54,786,814,Excellent,0,Current,1,0.006122,0.282422,738531.99,1276.99,False,0.0,0.0,0.0,0.0
L2400325,ZAAUTO2024-1,B2400325,5,0,SRV-HDFC,20230228,2023-02-28,1195612.61,820003.53,10.23,60,40,20,62.64,52.51,704,704,Super Prime,0,Current,1,0.071957,0.413299,820003.53,24386.84,False,0.0,0.0,0.0,0.0
L2400326,ZAAUTO2024-1,B2400326,3,8,SRV-BAJAJ,20230430,2023-04-30,1065005.1,768099.25,11.74,60,42,18,59.99,43.4,762,762,Excellent,0,Current,1,0.01678,0.35762,768099.25,4609.26,False,0.0,0.0,0.0,0.0
L2400327,ZAAUTO2024-1,B2400327,9,1,SRV-BAJAJ,20220228,2022-02-28,1682640.04,852272.31,10.67,60,28,32,64.42,44.59,727,705,Super Prime,0,Current,1,0.070453,0.310916,852272.31,18669.1,False,0.0,0.0,0.0,0.0
L2400328,ZAAUTO2024-1,B2400328,5,4,SRV-BAJAJ,20221030,2022-10-30,1700342.7,602217.5,11.62,36,12,24,60.84,36.86,824,834,Excellent,0,Current,1,0.005045,0.273477,602217.5,830.92,False,0.0,0.0,0.0,0.0
L2400329,ZAAUTO2024-1,B2400329,7,0,SRV-ICICI,20231230,2023-12-30,1160403.45,911658.64,11.07,48,38,10,63.75,27.28,777,782,Excellent,0,Current,1,0.010492,0.343266,911658.64,3283.26,False,0.0,0.0,0.0,0.0
L2400330,ZAAUTO2024-1,B2400330,8,7,SRV-BAJAJ,20220228,2022-02-28,849806.52,417158.78,8.0,60,28,32,60.75,33.8,690,639,Near Prime,0,Current,2,0.487332,0.40764,417158.78,82871.12,False,0.0,0.0,0.0,0.0
L2400331,ZAAUTO2024-1,B2400331,6,14,SRV-BAJAJ,20220430,2022-04-30,767150.71,424902.24,13.41,60,30,30,86.66,46.4,762,754,Excellent,58,30-59 DPD,2,0.141541,0.3568,424902.24,21458.32,False,0.0,0.0,0.0,0.0
L2400332,ZAAUTO2024-1,B2400332,4,4,SRV-HDFC,20210730,2021-07-30,2442412.7,1211512.19,8.53,72,33,39,64.9,39.18,809,779,Excellent,0,Current,1,0.011196,0.329168,1211512.19,4465.04,False,0.0,0.0,0.0,0.0
L2400333,ZAAUTO2024-1,B2400333,0,5,SRV-ICICI,20240130,2024-01-30,885425.21,714215.63,12.55,48,39,9,74.21,53.5,738,714,Super Prime,0,Current,1,0.057629,0.325997,714215.63,13417.8,False,0.0,0.0,0.0,0.0
L2400334,ZAAUTO2024-1,B2400334,0,0,SRV-BAJAJ,20240330,2024-03-30,1042644.99,905077.34,12.65,60,53,7,83.22,31.59,645,672,Prime,0,Current,1,0.121972,0.457465,905077.34,50501.37,False,0.0,0.0,0.0,0.0
L2400335,ZAAUTO2024-1,B2400335,7,5,SRV-BAJAJ,20240229,2024-02-29,1573117.75,1204120.53,10.94,36,28,8,62.55,15.25,699,682,Prime,0,Current,1,0.10677,0.355287,1204120.53,45677.3,False,0.0,0.0,0.0,0.0
L2400336,ZAAUTO2024-1,B2400336,8,1,SRV-ICICI,20230730,2023-07-30,2533430.77,2030385.4,11.21,72,57,15,70.07,35.73,727,712,Super Prime,33,30-59 DPD,2,0.24089,0.308078,2030385.4,150681.15,False,0.0,0.0,0.0,0.0
L2400337,ZAAUTO2024-1,B2400337,9,2,SRV-BAJAJ,20231130,2023-11-30,2345123.29,1805199.89,11.56,48,37,11,74.92,43.65,737,749,Super Prime,0,Current,1,0.023513,0.382391,1805199.89,16230.71,False,0.0,0.0,0.0,0.0
L2400338,ZAAUTO2024-1,B2400338,4,0,SRV-BAJAJ,20210830,2021-08-30,1237149.07,503432.37,10.43,60,22,38,69.41,39.8,666,645,Near Prime,0,Current,1,0.153943,0.413527,503432.37,32048.2,False,0.0,0.0,0.0,0.0
L2400339,ZAAUTO2024-1,B2400339,8,8,SRV-BAJAJ,20220730,2022-07-30,1270531.65,583153.94,9.19,48,21,27,76.33,45.44,732,766,Excellent,0,Current,1,0.015184,0.333371,583153.94,2951.95,False,0.0,0.0,0.0,0.0
L2400340,ZAAUTO2024-1,B2400340,6,2,SRV-BAJAJ,20211030,2021-10-30,644743.26,282680.68,10.12,60,24,36,66.64,31.92,722,720,Super Prime,155,90+ DPD,3,1.0,0.360738,282680.68,101973.75,True,101973.75,82661.65,101973.75,0.0
L2400341,ZAAUTO2024-1,B2400341,0,14,SRV-ICICI,20230530,2023-05-30,1764181.5,1149550.66,8.85,48,31,17,67.64,28.05,693,657,Prime,0,Current,1,0.141644,0.343108,1149550.66,55867.43,False,0.0,0.0,0.0,0.0
L2400342,ZAAUTO2024-1,B2400342,3,0,SRV-BAJAJ,20211130,2021-11-30,1237289.51,575907.11,11.95,60,25,35,64.25,40.27,799,787,Excellent,0,Current,1,0.009462,0.366716,575907.11,1998.37,False,0.0,0.0,0.0,0.0
L2400343,ZAAUTO2024-1,B2400343,5,7,SRV-HDFC,20240130,2024-01-30,1088293.26,909078.8,9.57,60,51,9,57.4,34.79,874,900,Excellent,0,Current,1,0.0041,0.333037,909078.8,1241.15,False,0.0,0.0,0.0,0.0
L2400344,ZAAUTO2024-1,B2400344,9,14,SRV-ICICI,20220530,2022-05-30,2500701.38,1390955.4,11.11,60,31,29,76.9,27.46,733,734,Super Prime,0,Current,1,0.034962,0.252705,1390955.4,12289.31,False,0.0,0.0,0.0,0.0
L2400345,ZAAUTO2024-1,B2400345,8,6,SRV-HDFC,20220530,2022-05-30,1014798.6,566376.37,11.44,60,31,29,64.83,23.94,805,825,Excellent,0,Current,1,0.005438,0.354133,566376.37,1090.79,False,0.0,0.0,0.0,0.0
L2400346,ZAAUTO2024-1,B2400346,9,2,SRV-BAJAJ,20220530,2022-05-30,1491010.84,310848.53,10.31,36,7,29,80.72,47.36,784,792,Excellent,0,Current,1,0.008592,0.33162,310848.53,885.67,False,0.0,0.0,0.0,0.0
L2400347,ZAAUTO2024-1,B2400347,0,12,SRV-BAJAJ,20231230,2023-12-30,1764715.2,1135455.65,11.51,60,50,10,81.12,32.56,778,815,Excellent,0,Current,1,0.006049,0.356462,1135455.65,2448.21,False,0.0,0.0,0.0,341770.53
L2400348,ZAAUTO2024-1,B2400348,5,13,SRV-ICICI,20220730,2022-07-30,861349.85,513121.59,12.68,60,33,27,67.41,23.36,720,723,Super Prime,0,Current,1,0.046356,0.363455,513121.59,8645.18,False,0.0,0.0,0.0,0.0
L2400349,ZAAUTO2024-1,B2400349,0,0,SRV-BAJAJ,20240229,2024-02-29,516591.31,423274.9,10.85,48,40,8,65.33,21.05,721,712,Super Prime,0,Current,1,0.060356,0.233188,423274.9,5957.31,False,0.0,0.0,0.0,0.0
L2400350,ZAAUTO2024-1,B2400350,5,4,SRV-BAJAJ,20231130,2023-11-30,1092809.22,916083.36,9.59,72,61,11,65.15,32.15,788,745,Super Prime,0,Current,1,0.026141,0.424244,916083.36,10159.41,False,0.0,0.0,0.0,0.0
L2400351,ZAAUTO2024-1,B2400351,2,8,SRV-HDFC,20230630,2023-06-30,610790.92,448920.26,8.46,60,44,16,54.27,29.57,765,812,Excellent,0,Current,1,0.006278,0.253108,448920.26,713.28,False,0.0,0.0,0.0,0.0
L2400352,ZAAUTO2024-1,B2400352,2,10,SRV-HDFC,20240430,2024-04-30,1271924.94,1035806.94,11.68,36,30,6,49.44,39.9,789,814,Excellent,0,Current,1,0.006122,0.297889,1035806.94,1889.08,False,0.0,0.0,0.0,0.0
L2400353,ZAAUTO2024-1,B2400353,8,7,SRV-HDFC,20210830,2021-08-30,894569.92,251784.08,11.17,72,34,38,78.75,43.2,761,784,Excellent,0,Current,1,0.010059,0.327979,251784.08,830.69,False,0.0,0.0,0.0,231738.23
L2400354,ZAAUTO2024-1,B2400354,5,14,SRV-BAJAJ,20220930,2022-09-30,460566.02,143596.13,9.42,48,23,25,76.8,36.99,813,833,Excellent,0,Current,1,0.005083,0.33824,143596.13,246.88,False,0.0,0.0,0.0,91210.97
L2400355,ZAAUTO2024-1,B2400355,8,12,SRV-HDFC,20210930,2021-09-30,668433.76,297921.14,14.3,60,23,37,80.11,18.15,667,686,Prime,0,Current,1,0.100418,0.28757,297921.14,8603.11,False,0.0,0.0,0.0,0.0
L2400356,ZAAUTO2024-1,B2400356,4,14,SRV-BAJAJ,20230430,2023-04-30,603863.27,439803.99,13.34,60,42,18,73.83,38.33,747,749,Super Prime,0,Current,1,0.023513,0.371181,439803.99,3838.39,False,0.0,0.0,0.0,0.0
L2400357,ZAAUTO2024-1,B2400357,3,5,SRV-BAJAJ,20220530,2022-05-30,1099537.27,471370.77,11.44,48,19,29,75.77,31.88,808,777,Excellent,0,Current,1,0.011706,0.343305,471370.77,1894.38,False,0.0,0.0,0.0,0.0
L2400358,ZAAUTO2024-1,B2400358,2,6,SRV-HDFC,20220228,2022-02-28,506904.02,63399.98,13.22,36,4,32,76.9,31.56,703,746,Super Prime,0,Current,1,0.025457,0.408927,63399.98,659.99,False,0.0,0.0,0.0,0.0
L2400359,ZAAUTO2024-1,B2400359,1,12,SRV-HDFC,20240130,2024-01-30,2138616.2,1792016.73,10.56,60,51,9,75.27,19.98,761,771,Excellent,97,90+ DPD,3,1.0,0.434051,1792016.73,777826.16,True,777826.16,467661.04,777826.16,0.0
L2400360,ZAAUTO2024-1,B2400360,4,2,SRV-HDFC,20230330,2023-03-30,806506.79,570925.05,11.88,60,41,19,74.92,25.99,775,752,Excellent,0,Current,1,0.021725,0.347248,570925.05,4307.13,False,0.0,0.0,0.0,0.0
L2400361,ZAAUTO2024-1,B2400361,3,14,SRV-BAJAJ,20240330,2024-03-30,1052119.72,655245.63,12.16,48,41,7,72.88,28.83,632,637,Near Prime,0,Current,1,0.160435,0.458706,655245.63,48221.06,False,0.0,0.0,0.0,239305.05
L2400362,ZAAUTO2024-1,B2400362,3,5,SRV-ICICI,20240330,2024-03-30,810971.13,679013.66,11.32,48,41,7,59.11,33.91,745,750,Excellent,0,Current,1,0.0229,0.354945,679013.66,5519.21,False,0.0,0.0,0.0,0.0
L2400363,ZAAUTO2024-1,B2400363,2,12,SRV-HDFC,20221130,2022-11-30,877649.27,380424.08,12.57,48,25,23,68.8,41.56,900,900,Excellent,0,Current,1,0.0041,0.386622,380424.08,602.96,False,0.0,0.0,0.0,111269.09
L2400364,ZAAUTO2024-1,B2400364,6,12,SRV-HDFC,20220130,2022-01-30,871315.46,76847.54,8.0,36,3,33,68.47,52.13,749,747,Super Prime,37,30-59 DPD,2,0.151977,0.216603,76847.54,2529.72,False,0.0,0.0,0.0,0.0
L2400365,ZAAUTO2024-1,B2400365,2,8,SRV-ICICI,20221030,2022-10-30,1590721.21,833738.19,10.34,48,24,24,81.12,42.16,764,792,Excellent,0,Current,1,0.008592,0.313436,833738.19,2245.23,False,0.0,0.0,0.0,0.0
L2400366,ZAAUTO2024-1,B2400366,4,10,SRV-BAJAJ,20220830,2022-08-30,388305.98,233710.71,11.07,60,34,26,68.89,41.07,754,778,Excellent,0,Current,1,0.011447,0.333204,233710.71,891.44,False,0.0,0.0,0.0,0.0
L2400367,ZAAUTO2024-1,B2400367,3,8,SRV-HDFC,20240229,2024-02-29,1345201.07,1176151.49,11.49,72,64,8,46.36,45.34,723,684,Prime,0,Current,1,0.103606,0.266809,1176151.49,32512.36,False,0.0,0.0,0.0,0.0
L2400368,ZAAUTO2024-1,B2400368,0,12,SRV-BAJAJ,20230130,2023-01-30,474663.22,322531.68,11.86,60,39,21,59.91,30.59,765,787,Excellent,0,Current,1,0.009462,0.423167,322531.68,1291.45,False,0.0,0.0,0.0,0.0
L2400369,ZAAUTO2024-1,B2400369,7,1,SRV-HDFC,20221130,2022-11-30,1351856.69,876097.97,11.37,60,37,23,78.39,43.68,800,813,Excellent,0,Current,1,0.006199,0.345863,876097.97,1878.23,False,0.0,0.0,0.0,0.0
L2400370,ZAAUTO2024-1,B2400370,7,1,SRV-ICICI,20230530,2023-05-30,989273.81,288165.73,11.71,48,31,17,82.11,52.79,711,704,Super Prime,44,30-59 DPD,2,0.269893,0.395816,288165.73,30784.16,False,0.0,0.0,0.0,387134.01
L2400371,ZAAUTO2024-1,B2400371,7,7,SRV-BAJAJ,20231030,2023-10-30,1467945.72,1178104.43,11.84,60,48,12,95.0,25.89,776,752,Excellent,60,60-89 DPD,2,0.144314,0.457101,1178104.43,77714.81,False,0.0,0.0,0.0,0.0
L2400372,ZAAUTO2024-1,B2400372,0,10,SRV-ICICI,20230930,2023-09-30,1573968.27,1323925.64,9.41,84,71,13,55.34,28.9,846,847,Excellent,0,Current,1,0.004658,0.310259,1323925.64,1913.51,False,0.0,0.0,0.0,0.0
L2400373,ZAAUTO2024-1,B2400373,1,13,SRV-ICICI,20220330,2022-03-30,1715330.91,260792.43,11.33,36,5,31,61.54,18.21,858,835,Excellent,0,Current,1,0.005009,0.305558,260792.43,399.14,False,0.0,0.0,0.0,0.0
L2400374,ZAAUTO2024-1,B2400374,4,0,SRV-ICICI,20240430,2024-04-30,722670.0,592028.12,14.41,36,30,6,64.71,31.5,827,811,Excellent,8,1-29 DPD,1,0.006359,0.414308,592028.12,1559.8,False,0.0,0.0,0.0,0.0
L2400375,ZAAUTO2024-1,B2400375,4,10,SRV-ICICI,20240229,2024-02-29,1133745.99,967388.5,11.57,60,52,8,64.98,32.05,761,738,Super Prime,0,Current,1,0.03147,0.42941,967388.5,13072.64,False,0.0,0.0,0.0,0.0
L2400376,ZAAUTO2024-1,B2400376,5,14,SRV-BAJAJ,20230830,2023-08-30,936500.82,719326.12,9.71,60,46,14,83.51,53.75,711,743,Super Prime,0,Current,1,0.027565,0.416506,719326.12,8258.7,False,0.0,0.0,0.0,0.0
L2400377,ZAAUTO2024-1,B2400377,6,1,SRV-BAJAJ,20221030,2022-10-30,1224919.24,524340.92,11.61,72,48,24,60.54,30.45,704,683,Prime,172,90+ DPD,3,1.0,0.267743,524340.92,140388.4,True,140388.4,229046.83,140388.4,355026.18
L2400378,ZAAUTO2024-1,B2400378,9,10,SRV-BAJAJ,20211230,2021-12-30,1459676.4,88178.81,9.77,36,2,34,77.2,31.29,807,818,Excellent,0,Current,1,0.005843,0.390153,88178.81,201.01,False,0.0,0.0,0.0,0.0
L2400379,ZAAUTO2024-1,B2400379,1,14,SRV-HDFC,20211130,2021-11-30,1636163.93,1060078.09,12.04,84,49,35,75.51,28.78,900,900,Excellent,0,Current,1,0.0041,0.36607,1060078.09,1590.86,False,0.0,0.0,0.0,0.0
L2400380,ZAAUTO2024-1,B2400380,7,14,SRV-ICICI,20220730,2022-07-30,1343594.99,778622.06,9.79,60,33,27,52.05,21.01,697,697,Prime,0,Current,1,0.082808,0.300263,778622.06,19359.85,False,0.0,0.0,0.0,0.0
L2400381,ZAAUTO2024-1,B2400381,8,1,SRV-HDFC,20220530,2022-05-30,1178939.21,506438.37,11.63,48,19,29,61.86,38.33,799,779,Excellent,0,Current,1,0.011196,0.379154,506438.37,2149.92,False,0.0,0.0,0.0,0.0
L2400382,ZAAUTO2024-1,B2400382,1,5,SRV-HDFC,20221030,2022-10-30,902532.71,626753.83,10.0,72,48,24,82.89,34.19,716,693,Prime,130,90+ DPD,3,1.0,0.324264,626753.83,203233.97,True,203233.97,193566.97,203233.97,0.0
L2400383,ZAAUTO2024-1,B2400383,2,6,SRV-HDFC,20220630,2022-06-30,691402.87,319181.65,14.13,48,20,28,73.44,42.62,732,669,Prime,0,Current,2,0.40563,0.431072,319181.65,55810.84,False,0.0,0.0,0.0,0.0
L2400384,ZAAUTO2024-1,B2400384,0,3,SRV-ICICI,20220330,2022-03-30,1404721.84,895563.68,14.32,72,41,31,64.43,41.49,787,776,Excellent,0,Current,1,0.011974,0.430665,895563.68,4618.32,False,0.0,0.0,0.0,0.0
L2400385,ZAAUTO2024-1,B2400385,5,8,SRV-HDFC,20220730,2022-07-30,1549350.23,409311.34,9.73,36,9,27,73.5,31.23,759,747,Super Prime,0,Current,1,0.024791,0.361699,409311.34,3670.2,False,0.0,0.0,0.0,0.0
L2400386,ZAAUTO2024-1,B2400386,6,7,SRV-BAJAJ,20210630,2021-06-30,866565.97,327817.67,11.39,60,20,40,67.64,32.35,771,780,Excellent,0,Current,1,0.010954,0.45928,327817.67,1649.19,False,0.0,0.0,0.0,0.0
L2400387,ZAAUTO2024-1,B2400387,5,10,SRV-HDFC,20220130,2022-01-30,1190669.39,405005.6,10.35,48,15,33,70.5,29.94,798,853,Excellent,0,Current,1,0.004532,0.323753,405005.6,594.22,False,0.0,0.0,0.0,0.0
L2400388,ZAAUTO2024-1,B2400388,8,11,SRV-BAJAJ,20220930,2022-09-30,1707904.68,1047520.92,10.42,60,35,25,86.55,29.79,689,724,Super Prime,43,30-59 DPD,2,0.203025,0.395674,1047520.92,84149.01,False,0.0,0.0,0.0,0.0
L2400389,ZAAUTO2024-1,B2400389,1,1,SRV-BAJAJ,20220228,2022-02-28,741206.99,218986.07,12.23,72,40,32,87.42,10.05,727,722,Super Prime,0,Current,1,0.047523,0.429133,218986.07,4465.96,False,0.0,0.0,0.0,246638.4
L2400390,ZAAUTO2024-1,B2400390,7,7,SRV-HDFC,20220330,2022-03-30,953253.13,145224.19,11.5,36,5,31,67.87,37.89,768,765,Excellent,0,Current,1,0.015565,0.459599,145224.19,1038.88,False,0.0,0.0,0.0,0.0
L2400391,ZAAUTO2024-1,B2400391,5,10,SRV-HDFC,20240229,2024-02-29,1656240.84,1361853.44,12.09,48,40,8,73.44,43.19,698,695,Prime,223,90+ DPD,3,1.0,0.405859,1361853.44,552720.76,True,552720.76,660285.66,552720.76,0.0
L2400392,ZAAUTO2024-1,B2400392,7,3,SRV-BAJAJ,20221030,2022-10-30,768263.79,397641.46,8.94,48,24,24,71.4,36.2,601,617,Near Prime,0,Current,1,0.171638,0.334616,397641.46,22837.58,False,0.0,0.0,0.0,0.0
L2400393,ZAAUTO2024-1,B2400393,1,4,SRV-ICICI,20210930,2021-09-30,2021412.04,523239.22,11.8,48,11,37,62.4,37.81,850,850,Excellent,0,Current,1,0.004592,0.271763,523239.22,652.94,False,0.0,0.0,0.0,0.0
L2400394,ZAAUTO2024-1,B2400394,4,8,SRV-HDFC,20220530,2022-05-30,1559398.32,865857.22,10.94,60,31,29,69.54,25.12,750,741,Super Prime,0,Current,1,0.029067,0.351076,865857.22,8835.9,False,0.0,0.0,0.0,0.0
L2400395,ZAAUTO2024-1,B2400395,9,9,SRV-HDFC,20210930,2021-09-30,865798.97,365313.18,10.13,60,23,37,75.14,15.3,707,707,Super Prime,0,Current,1,0.067488,0.375032,365313.18,9246.15,False,0.0,0.0,0.0,0.0
L2400396,ZAAUTO2024-1,B2400396,6,2,SRV-BAJAJ,20220228,2022-02-28,1942149.38,709048.17,11.22,48,16,32,91.91,37.56,713,664,Prime,0,Current,1,0.133021,0.284099,709048.17,26795.78,False,0.0,0.0,0.0,0.0
L2400397,ZAAUTO2024-1,B2400397,5,2,SRV-BAJAJ,20220730,2022-07-30,1747622.61,1173597.33,12.11,72,45,27,78.04,45.07,804,780,Excellent,54,30-59 DPD,2,0.117384,0.294677,1173597.33,40595.26,False,0.0,0.0,0.0,0.0
L2400398,ZAAUTO2024-1,B2400398,2,10,SRV-ICICI,20221130,2022-11-30,1388652.89,987500.97,10.89,72,49,23,79.74,44.25,809,816,Excellent,0,Current,1,0.005978,0.27087,987500.97,1598.93,False,0.0,0.0,0.0,0.0
L2400399,ZAAUTO2024-1,B2400399,4,3,SRV-BAJAJ,20210530,2021-05-30,586621.28,207835.01,10.13,60,19,41,67.61,29.83,709,742,Super Prime,0,Current,1,0.028307,0.427459,207835.01,2514.78,False,0.0,0.0,0.0,0.0
L2400400,ZAAUTO2024-1,B2400400,6,14,SRV-BAJAJ,20220830,2022-08-30,1141469.08,522111.48,11.5,60,34,26,63.4,45.3,736,731,Super Prime,0,Current,1,0.037806,0.344839,522111.48,6806.82,False,0.0,0.0,0.0,176311.36
L2400401,ZAAUTO2024-1,B2400401,4,9,SRV-BAJAJ,20231030,2023-10-30,679216.12,512147.01,12.08,48,36,12,67.83,30.09,743,718,Super Prime,0,Current,1,0.052409,0.276616,512147.01,7424.75,False,0.0,0.0,0.0,0.0
L2400402,ZAAUTO2024-1,B2400402,7,10,SRV-ICICI,20231030,2023-10-30,1647381.52,1104436.96,11.87,36,24,12,63.33,40.23,655,675,Prime,0,Current,1,0.117547,0.360603,1104436.96,46814.57,False,0.0,0.0,0.0,0.0
L2400403,ZAAUTO2024-1,B2400403,8,6,SRV-HDFC,20230330,2023-03-30,1067441.36,744273.02,9.61,60,41,19,73.34,23.52,715,730,Super Prime,0,Current,1,0.038798,0.306535,744273.02,8851.57,False,0.0,0.0,0.0,0.0
L2400404,ZAAUTO2024-1,B2400404,1,11,SRV-ICICI,20220930,2022-09-30,1595059.1,1105114.7,11.75,72,47,25,84.38,41.01,738,730,Super Prime,0,Current,1,0.038798,0.412863,1105114.7,17701.94,False,0.0,0.0,0.0,0.0
L2400405,ZAAUTO2024-1,B2400405,6,5,SRV-BAJAJ,20230430,2023-04-30,1776772.52,1132230.27,9.89,48,30,18,58.95,37.49,736,727,Super Prime,99,90+ DPD,3,1.0,0.391619,1132230.27,443402.53,True,443402.53,349831.24,443402.53,0.0
L2400406,ZAAUTO2024-1,B2400406,3,10,SRV-BAJAJ,20220530,2022-05-30,1295139.65,268617.35,9.85,36,7,29,81.96,45.37,677,667,Prime,161,90+ DPD,3,1.0,0.318628,268617.35,85588.93,True,85588.93,121378.24,85588.93,0.0
L2400407,ZAAUTO2024-1,B2400407,0,8,SRV-HDFC,20240130,2024-01-30,632472.53,531398.12,11.43,60,51,9,69.51,26.24,828,842,Excellent,0,Current,1,0.004787,0.435093,531398.12,1106.71,False,0.0,0.0,0.0,0.0
L2400408,ZAAUTO2024-1,B2400408,6,10,SRV-HDFC,20221030,2022-10-30,780288.07,490112.22,10.39,60,36,24,78.04,32.43,649,606,Near Prime,0,Current,1,0.175463,0.30437,490112.22,26174.86,False,0.0,0.0,0.0,0.0
L2400409,ZAAUTO2024-1,B2400409,9,5,SRV-HDFC,20221030,2022-10-30,1606851.77,876782.08,14.99,48,24,24,72.03,47.04,824,822,Excellent,25,1-29 DPD,1,0.0056,0.373081,876782.08,1831.68,False,0.0,0.0,0.0,0.0
L2400410,ZAAUTO2024-1,B2400410,7,6,SRV-ICICI,20210930,2021-09-30,701399.81,181255.55,11.68,48,11,37,82.04,39.49,765,816,Excellent,0,Current,1,0.005978,0.426356,181255.55,461.95,False,0.0,0.0,0.0,0.0
L2400411,ZAAUTO2024-1,B2400411,8,1,SRV-BAJAJ,20221230,2022-12-30,2765549.48,1827759.16,11.03,60,38,22,66.6,37.18,747,743,Super Prime,0,Current,1,0.027565,0.361648,1827759.16,18220.91,False,0.0,0.0,0.0,0.0
L2400412,ZAAUTO2024-1,B2400412,4,6,SRV-BAJAJ,20230330,2023-03-30,1050267.32,417866.04,12.39,48,29,19,61.38,40.55,745,733,Super Prime,0,Current,1,0.035889,0.365272,417866.04,5477.86,False,0.0,0.0,0.0,255577.64
L2400413,ZAAUTO2024-1,B2400413,8,0,SRV-HDFC,20230730,2023-07-30,798559.19,630343.87,8.25,72,57,15,86.4,38.2,740,726,Super Prime,0,Current,1,0.042984,0.363028,630343.87,9836.19,False,0.0,0.0,0.0,0.0
L2400414,ZAAUTO2024-1,B2400414,1,7,SRV-HDFC,20240130,2024-01-30,984133.9,821862.79,9.49,60,51,9,69.5,27.43,795,801,Excellent,0,Current,1,0.007353,0.464374,821862.79,2806.3,False,0.0,0.0,0.0,0.0
L2400415,ZAAUTO2024-1,B2400415,5,11,SRV-HDFC,20210730,2021-07-30,1074205.43,0.0,9.49,36,0,39,78.8,41.49,722,706,Super Prime,0,Current,1,0.068963,0.428501,0.0,0.0,False,0.0,0.0,0.0,0.0
L2400416,ZAAUTO2024-1,B2400416,8,8,SRV-ICICI,20220330,2022-03-30,892262.9,137660.82,12.56,36,5,31,71.03,31.86,626,647,Near Prime,0,Current,1,0.152111,0.247011,137660.82,5172.35,False,0.0,0.0,0.0,0.0
