SnapshotDate,SnapshotDateKey,LoanID,PoolID,DPD_Days,DPD_Bucket,DPD_Bucket_Prior,RollFlag,CurrentBalance,RBI_SMA_Class,CureFlag,RepossessionFlag,WriteOffFlag
2024-01-30,20240130,L2400382,ZAAUTO2024-1,40,30-59 DPD,30-59 DPD,Same,626753.83,SMA-1,False,False,False
2024-02-29,20240229,L2400382,ZAAUTO2024-1,70,60-89 DPD,30-59 DPD,Forward Roll,626753.83,SMA-2,False,False,False
2024-03-30,20240330,L2400382,ZAAUTO2024-1,70,60-89 DPD,60-89 DPD,Same,626753.83,SMA-2,False,False,False
2024-04-30,20240430,L2400382,ZAAUTO2024-1,70,60-89 DPD,60-89 DPD,Same,626753.83,SMA-2,False,False,False
2024-05-30,20240530,L2400382,ZAAUTO2024-1,70,60-89 DPD,60-89 DPD,Same,626753.83,SMA-2,False,False,False
2024-06-30,20240630,L2400382,ZAAUTO2024-1,100,90+ DPD,60-89 DPD,Forward Roll,626753.83,NPA,False,False,False
2024-07-30,20240730,L2400382,ZAAUTO2024-1,130,90+ DPD,90+ DPD,Same,626753.83,NPA,False,False,False
2024-08-30,20240830,L2400382,ZAAUTO2024-1,160,90+ DPD,90+ DPD,Same,626753.83,NPA,False,False,False
2024-09-30,20240930,L2400382,ZAAUTO2024-1,130,90+ DPD,90+ DPD,Same,626753.83,NPA,False,True,False
2024-10-30,20241030,L2400382,ZAAUTO2024-1,130,90+ DPD,90+ DPD,Same,626753.83,NPA,False,False,False
2023-11-30,20231130,L2400383,ZAAUTO2024-1,120,90+ DPD,Current,Same,319181.65,NPA,False,False,False
2023-12-30,20231230,L2400383,ZAAUTO2024-1,90,90+ DPD,90+ DPD,Same,319181.65,NPA,False,False,False
2024-01-30,20240130,L2400383,ZAAUTO2024-1,90,90+ DPD,90+ DPD,Same,319181.65,NPA,False,False,False
2024-02-29,20240229,L2400383,ZAAUTO2024-1,90,90+ DPD,90+ DPD,Same,319181.65,NPA,False,False,False
2024-03-30,20240330,L2400383,ZAAUTO2024-1,60,60-89 DPD,90+ DPD,Backward Roll,319181.65,SMA-1,False,False,False
2024-04-30,20240430,L2400383,ZAAUTO2024-1,60,60-89 DPD,60-89 DPD,Same,319181.65,SMA-1,False,False,False
2024-05-30,20240530,L2400383,ZAAUTO2024-1,30,30-59 DPD,60-89 DPD,Backward Roll,319181.65,SMA-0,False,False,False
2024-06-30,20240630,L2400383,ZAAUTO2024-1,0,Current,30-59 DPD,Backward Roll,319181.65,Standard,True,False,False
2024-07-30,20240730,L2400383,ZAAUTO2024-1,0,Current,Current,Same,319181.65,Standard,False,False,False
2024-08-30,20240830,L2400383,ZAAUTO2024-1,0,Current,Current,Same,319181.65,Standard,False,False,False
2024-09-30,20240930,L2400383,ZAAUTO2024-1,0,Current,Current,Same,319181.65,Standard,False,False,False
2024-10-30,20241030,L2400383,ZAAUTO2024-1,0,Current,Current,Same,319181.65,Standard,False,False,False
2023-11-30,20231130,L2400384,ZAAUTO2024-1,30,30-59 DPD,Current,Same,895563.68,SMA-0,False,False,False
2023-12-30,20231230,L2400384,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,895563.68,SMA-0,False,False,False
2024-01-30,20240130,L2400384,ZAAUTO2024-1,60,60-89 DPD,30-59 DPD,Forward Roll,895563.68,SMA-1,False,False,False
2024-02-29,20240229,L2400384,ZAAUTO2024-1,60,60-89 DPD,60-89 DPD,Same,895563.68,SMA-1,False,False,False
2024-03-30,20240330,L2400384,ZAAUTO2024-1,30,30-59 DPD,60-89 DPD,Backward Roll,895563.68,SMA-0,False,False,False
2024-04-30,20240430,L2400384,ZAAUTO2024-1,60,60-89 DPD,30-59 DPD,Forward Roll,895563.68,SMA-1,False,False,False
2024-05-30,20240530,L2400384,ZAAUTO2024-1,30,30-59 DPD,60-89 DPD,Backward Roll,895563.68,SMA-0,False,False,False
2024-06-30,20240630,L2400384,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,895563.68,SMA-0,False,False,False
2024-07-30,20240730,L2400384,ZAAUTO2024-1,0,Current,30-59 DPD,Backward Roll,895563.68,Standard,True,False,False
2024-08-30,20240830,L2400384,ZAAUTO2024-1,0,Current,Current,Same,895563.68,Standard,False,False,False
2024-09-30,20240930,L2400384,ZAAUTO2024-1,0,Current,Current,Same,895563.68,Standard,False,False,False
2024-10-30,20241030,L2400384,ZAAUTO2024-1,0,Current,Current,Same,895563.68,Standard,False,False,False
2023-11-30,20231130,L2400385,ZAAUTO2024-1,0,Current,Current,Same,409311.34,Standard,False,False,False
2023-12-30,20231230,L2400385,ZAAUTO2024-1,30,30-59 DPD,Current,Forward Roll,409311.34,SMA-0,False,False,False
2024-01-30,20240130,L2400385,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,409311.34,SMA-0,False,False,False
2024-02-29,20240229,L2400385,ZAAUTO2024-1,0,Current,30-59 DPD,Backward Roll,409311.34,Standard,True,False,False
2024-03-30,20240330,L2400385,ZAAUTO2024-1,0,Current,Current,Same,409311.34,Standard,False,False,False
2024-04-30,20240430,L2400385,ZAAUTO2024-1,0,Current,Current,Same,409311.34,Standard,False,False,False
2024-05-30,20240530,L2400385,ZAAUTO2024-1,0,Current,Current,Same,409311.34,Standard,False,False,False
2024-06-30,20240630,L2400385,ZAAUTO2024-1,0,Current,Current,Same,409311.34,Standard,False,False,False
2024-07-30,20240730,L2400385,ZAAUTO2024-1,0,Current,Current,Same,409311.34,Standard,False,False,False
2024-08-30,20240830,L2400385,ZAAUTO2024-1,0,Current,Current,Same,409311.34,Standard,False,False,False
2024-09-30,20240930,L2400385,ZAAUTO2024-1,0,Current,Current,Same,409311.34,Standard,False,False,False
2024-10-30,20241030,L2400385,ZAAUTO2024-1,0,Current,Current,Same,409311.34,Standard,False,False,False
2023-11-30,20231130,L2400386,ZAAUTO2024-1,90,90+ DPD,Current,Same,327817.67,NPA,False,False,False
2023-12-30,20231230,L2400386,ZAAUTO2024-1,90,90+ DPD,90+ DPD,Same,327817.67,NPA,False,False,False
2024-01-30,20240130,L2400386,ZAAUTO2024-1,120,90+ DPD,90+ DPD,Same,327817.67,NPA,False,False,False
2024-02-29,20240229,L2400386,ZAAUTO2024-1,150,90+ DPD,90+ DPD,Same,327817.67,NPA,False,False,False
2024-03-30,20240330,L2400386,ZAAUTO2024-1,150,90+ DPD,90+ DPD,Same,327817.67,NPA,False,True,False
2024-04-30,20240430,L2400386,ZAAUTO2024-1,120,90+ DPD,90+ DPD,Same,327817.67,NPA,False,False,False
2024-05-30,20240530,L2400386,ZAAUTO2024-1,90,90+ DPD,90+ DPD,Same,327817.67,NPA,False,False,False
2024-06-30,20240630,L2400386,ZAAUTO2024-1,90,90+ DPD,90+ DPD,Same,327817.67,NPA,False,False,False
2024-07-30,20240730,L2400386,ZAAUTO2024-1,60,60-89 DPD,90+ DPD,Backward Roll,327817.67,SMA-1,False,False,False
2024-08-30,20240830,L2400386,ZAAUTO2024-1,60,60-89 DPD,60-89 DPD,Same,327817.67,SMA-1,False,False,False
2024-09-30,20240930,L2400386,ZAAUTO2024-1,30,30-59 DPD,60-89 DPD,Backward Roll,327817.67,SMA-0,False,False,False
2024-10-30,20241030,L2400386,ZAAUTO2024-1,0,Current,30-59 DPD,Backward Roll,327817.67,Standard,True,False,False
2023-11-30,20231130,L2400387,ZAAUTO2024-1,60,60-89 DPD,Current,Same,405005.6,SMA-1,False,False,False
2023-12-30,20231230,L2400387,ZAAUTO2024-1,60,60-89 DPD,60-89 DPD,Same,405005.6,SMA-1,False,False,False
2024-01-30,20240130,L2400387,ZAAUTO2024-1,30,30-59 DPD,60-89 DPD,Backward Roll,405005.6,SMA-0,False,False,False
2024-02-29,20240229,L2400387,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,405005.6,SMA-0,False,False,False
2024-03-30,20240330,L2400387,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,405005.6,SMA-0,False,False,False
2024-04-30,20240430,L2400387,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,405005.6,SMA-0,False,False,False
2024-05-30,20240530,L2400387,ZAAUTO2024-1,60,60-89 DPD,30-59 DPD,Forward Roll,405005.6,SMA-1,False,False,False
2024-06-30,20240630,L2400387,ZAAUTO2024-1,60,60-89 DPD,60-89 DPD,Same,405005.6,SMA-1,False,False,False
2024-07-30,20240730,L2400387,ZAAUTO2024-1,60,60-89 DPD,60-89 DPD,Same,405005.6,SMA-1,False,False,False
2024-08-30,20240830,L2400387,ZAAUTO2024-1,30,30-59 DPD,60-89 DPD,Backward Roll,405005.6,SMA-0,False,False,False
2024-09-30,20240930,L2400387,ZAAUTO2024-1,0,Current,30-59 DPD,Backward Roll,405005.6,Standard,True,False,False
2024-10-30,20241030,L2400387,ZAAUTO2024-1,0,Current,Current,Same,405005.6,Standard,False,False,False
2023-11-30,20231130,L2400388,ZAAUTO2024-1,43,30-59 DPD,Current,Same,1047520.92,SMA-1,False,False,False
2023-12-30,20231230,L2400388,ZAAUTO2024-1,13,1-29 DPD,30-59 DPD,Backward Roll,1047520.92,SMA-0,False,False,False
2024-01-30,20240130,L2400388,ZAAUTO2024-1,13,1-29 DPD,1-29 DPD,Same,1047520.92,SMA-0,False,False,False
2024-02-29,20240229,L2400388,ZAAUTO2024-1,43,30-59 DPD,1-29 DPD,Forward Roll,1047520.92,SMA-1,False,False,False
2024-03-30,20240330,L2400388,ZAAUTO2024-1,43,30-59 DPD,30-59 DPD,Same,1047520.92,SMA-1,False,False,False
2024-04-30,20240430,L2400388,ZAAUTO2024-1,43,30-59 DPD,30-59 DPD,Same,1047520.92,SMA-1,False,False,False
2024-05-30,20240530,L2400388,ZAAUTO2024-1,13,1-29 DPD,30-59 DPD,Backward Roll,1047520.92,SMA-0,False,False,False
2024-06-30,20240630,L2400388,ZAAUTO2024-1,43,30-59 DPD,1-29 DPD,Forward Roll,1047520.92,SMA-1,False,False,False
2024-07-30,20240730,L2400388,ZAAUTO2024-1,43,30-59 DPD,30-59 DPD,Same,1047520.92,SMA-1,False,False,False
2024-08-30,20240830,L2400388,ZAAUTO2024-1,43,30-59 DPD,30-59 DPD,Same,1047520.92,SMA-1,False,False,False
2024-09-30,20240930,L2400388,ZAAUTO2024-1,43,30-59 DPD,30-59 DPD,Same,1047520.92,SMA-1,False,False,False
2024-10-30,20241030,L2400388,ZAAUTO2024-1,43,30-59 DPD,30-59 DPD,Same,1047520.92,SMA-1,False,False,False
2023-11-30,20231130,L2400389,ZAAUTO2024-1,120,90+ DPD,Current,Same,218986.07,NPA,False,False,False
2023-12-30,20231230,L2400389,ZAAUTO2024-1,120,90+ DPD,90+ DPD,Same,218986.07,NPA,False,False,False
2024-01-30,20240130,L2400389,ZAAUTO2024-1,90,90+ DPD,90+ DPD,Same,218986.07,NPA,False,False,False
2024-02-29,20240229,L2400389,ZAAUTO2024-1,90,90+ DPD,90+ DPD,Same,218986.07,NPA,False,False,False
2024-03-30,20240330,L2400389,ZAAUTO2024-1,120,90+ DPD,90+ DPD,Same,218986.07,NPA,False,False,False
2024-04-30,20240430,L2400389,ZAAUTO2024-1,150,90+ DPD,90+ DPD,Same,218986.07,NPA,False,False,False
2024-05-30,20240530,L2400389,ZAAUTO2024-1,120,90+ DPD,90+ DPD,Same,218986.07,NPA,False,False,False
2024-06-30,20240630,L2400389,ZAAUTO2024-1,120,90+ DPD,90+ DPD,Same,218986.07,NPA,False,False,False
2024-07-30,20240730,L2400389,ZAAUTO2024-1,90,90+ DPD,90+ DPD,Same,218986.07,NPA,False,False,False
2024-08-30,20240830,L2400389,ZAAUTO2024-1,60,60-89 DPD,90+ DPD,Backward Roll,218986.07,SMA-1,False,False,False
2024-09-30,20240930,L2400389,ZAAUTO2024-1,30,30-59 DPD,60-89 DPD,Backward Roll,218986.07,SMA-0,False,False,False
2024-10-30,20241030,L2400389,ZAAUTO2024-1,0,Current,30-59 DPD,Backward Roll,218986.07,Standard,True,False,False
2023-11-30,20231130,L2400390,ZAAUTO2024-1,0,Current,Current,Same,145224.19,Standard,False,False,False
2023-12-30,20231230,L2400390,ZAAUTO2024-1,0,Current,Current,Same,145224.19,Standard,False,False,False
2024-01-30,20240130,L2400390,ZAAUTO2024-1,0,Current,Current,Same,145224.19,Standard,False,False,False
2024-02-29,20240229,L2400390,ZAAUTO2024-1,0,Current,Current,Same,145224.19,Standard,False,False,False
2024-03-30,20240330,L2400390,ZAAUTO2024-1,0,Current,Current,Same,145224.19,Standard,False,False,False
2024-04-30,20240430,L2400390,ZAAUTO2024-1,30,30-59 DPD,Current,Forward Roll,145224.19,SMA-0,False,False,False
2024-05-30,20240530,L2400390,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,145224.19,SMA-0,False,False,False
2024-06-30,20240630,L2400390,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,145224.19,SMA-0,False,False,False
2024-07-30,20240730,L2400390,ZAAUTO2024-1,0,Current,30-59 DPD,Backward Roll,145224.19,Standard,True,False,False
2024-08-30,20240830,L2400390,ZAAUTO2024-1,0,Current,Current,Same,145224.19,Standard,False,False,False
2024-09-30,20240930,L2400390,ZAAUTO2024-1,0,Current,Current,Same,145224.19,Standard,False,False,False
2024-10-30,20241030,L2400390,ZAAUTO2024-1,0,Current,Current,Same,145224.19,Standard,False,False,False
2023-11-30,20231130,L2400391,ZAAUTO2024-1,253,90+ DPD,Current,Same,1361853.44,NPA,False,True,False
2023-12-30,20231230,L2400391,ZAAUTO2024-1,253,90+ DPD,90+ DPD,Same,1361853.44,NPA,False,True,False
2024-01-30,20240130,L2400391,ZAAUTO2024-1,283,90+ DPD,90+ DPD,Same,1361853.44,NPA,False,False,False
2024-02-29,20240229,L2400391,ZAAUTO2024-1,283,90+ DPD,90+ DPD,Same,1361853.44,NPA,False,False,False
2024-03-30,20240330,L2400391,ZAAUTO2024-1,283,90+ DPD,90+ DPD,Same,1361853.44,NPA,False,False,False
2024-04-30,20240430,L2400391,ZAAUTO2024-1,283,90+ DPD,90+ DPD,Same,1361853.44,NPA,False,False,False
2024-05-30,20240530,L2400391,ZAAUTO2024-1,253,90+ DPD,90+ DPD,Same,1361853.44,NPA,False,True,False
2024-06-30,20240630,L2400391,ZAAUTO2024-1,253,90+ DPD,90+ DPD,Same,1361853.44,NPA,False,True,False
2024-07-30,20240730,L2400391,ZAAUTO2024-1,253,90+ DPD,90+ DPD,Same,1361853.44,NPA,False,False,True
2024-08-30,20240830,L2400391,ZAAUTO2024-1,253,90+ DPD,90+ DPD,Same,1361853.44,NPA,False,False,False
2024-09-30,20240930,L2400391,ZAAUTO2024-1,253,90+ DPD,90+ DPD,Same,1361853.44,NPA,False,True,False
2024-10-30,20241030,L2400391,ZAAUTO2024-1,223,90+ DPD,90+ DPD,Same,1361853.44,NPA,False,False,False
2023-11-30,20231130,L2400392,ZAAUTO2024-1,0,Current,Current,Same,397641.46,Standard,False,False,False
2023-12-30,20231230,L2400392,ZAAUTO2024-1,0,Current,Current,Same,397641.46,Standard,False,False,False
2024-01-30,20240130,L2400392,ZAAUTO2024-1,30,30-59 DPD,Current,Forward Roll,397641.46,SMA-0,False,False,False
2024-02-29,20240229,L2400392,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,397641.46,SMA-0,False,False,False
2024-03-30,20240330,L2400392,ZAAUTO2024-1,0,Current,30-59 DPD,Backward Roll,397641.46,Standard,True,False,False
2024-04-30,20240430,L2400392,ZAAUTO2024-1,30,30-59 DPD,Current,Forward Roll,397641.46,SMA-0,False,False,False
2024-05-30,20240530,L2400392,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,397641.46,SMA-0,False,False,False
2024-06-30,20240630,L2400392,ZAAUTO2024-1,0,Current,30-59 DPD,Backward Roll,397641.46,Standard,True,False,False
2024-07-30,20240730,L2400392,ZAAUTO2024-1,0,Current,Current,Same,397641.46,Standard,False,False,False
2024-08-30,20240830,L2400392,ZAAUTO2024-1,0,Current,Current,Same,397641.46,Standard,False,False,False
2024-09-30,20240930,L2400392,ZAAUTO2024-1,0,Current,Current,Same,397641.46,Standard,False,False,False
2024-10-30,20241030,L2400392,ZAAUTO2024-1,0,Current,Current,Same,397641.46,Standard,False,False,False
2023-11-30,20231130,L2400393,ZAAUTO2024-1,30,30-59 DPD,Current,Same,523239.22,SMA-0,False,False,False
2023-12-30,20231230,L2400393,ZAAUTO2024-1,0,Current,30-59 DPD,Backward Roll,523239.22,Standard,True,False,False
2024-01-30,20240130,L2400393,ZAAUTO2024-1,0,Current,Current,Same,523239.22,Standard,False,False,False
2024-02-29,20240229,L2400393,ZAAUTO2024-1,0,Current,Current,Same,523239.22,Standard,False,False,False
2024-03-30,20240330,L2400393,ZAAUTO2024-1,0,Current,Current,Same,523239.22,Standard,False,False,False
2024-04-30,20240430,L2400393,ZAAUTO2024-1,0,Current,Current,Same,523239.22,Standard,False,False,False
2024-05-30,20240530,L2400393,ZAAUTO2024-1,0,Current,Current,Same,523239.22,Standard,False,False,False
2024-06-30,20240630,L2400393,ZAAUTO2024-1,0,Current,Current,Same,523239.22,Standard,False,False,False
2024-07-30,20240730,L2400393,ZAAUTO2024-1,0,Current,Current,Same,523239.22,Standard,False,False,False
2024-08-30,20240830,L2400393,ZAAUTO2024-1,0,Current,Current,Same,523239.22,Standard,False,False,False
2024-09-30,20240930,L2400393,ZAAUTO2024-1,0,Current,Current,Same,523239.22,Standard,False,False,False
2024-10-30,20241030,L2400393,ZAAUTO2024-1,0,Current,Current,Same,523239.22,Standard,False,False,False
2023-11-30,20231130,L2400394,ZAAUTO2024-1,30,30-59 DPD,Current,Same,865857.22,SMA-0,False,False,False
2023-12-30,20231230,L2400394,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,865857.22,SMA-0,False,False,False
2024-01-30,20240130,L2400394,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,865857.22,SMA-0,False,False,False
2024-02-29,20240229,L2400394,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,865857.22,SMA-0,False,False,False
2024-03-30,20240330,L2400394,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,865857.22,SMA-0,False,False,False
2024-04-30,20240430,L2400394,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,865857.22,SMA-0,False,False,False
2024-05-30,20240530,L2400394,ZAAUTO2024-1,0,Current,30-59 DPD,Backward Roll,865857.22,Standard,True,False,False
2024-06-30,20240630,L2400394,ZAAUTO2024-1,0,Current,Current,Same,865857.22,Standard,False,False,False
2024-07-30,20240730,L2400394,ZAAUTO2024-1,0,Current,Current,Same,865857.22,Standard,False,False,False
2024-08-30,20240830,L2400394,ZAAUTO2024-1,0,Current,Current,Same,865857.22,Standard,False,False,False
2024-09-30,20240930,L2400394,ZAAUTO2024-1,0,Current,Current,Same,865857.22,Standard,False,False,False
2024-10-30,20241030,L2400394,ZAAUTO2024-1,0,Current,Current,Same,865857.22,Standard,False,False,False
2023-11-30,20231130,L2400395,ZAAUTO2024-1,30,30-59 DPD,Current,Same,365313.18,SMA-0,False,False,False
2023-12-30,20231230,L2400395,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,365313.18,SMA-0,False,False,False
2024-01-30,20240130,L2400395,ZAAUTO2024-1,0,Current,30-59 DPD,Backward Roll,365313.18,Standard,True,False,False
2024-02-29,20240229,L2400395,ZAAUTO2024-1,0,Current,Current,Same,365313.18,Standard,False,False,False
2024-03-30,20240330,L2400395,ZAAUTO2024-1,0,Current,Current,Same,365313.18,Standard,False,False,False
2024-04-30,20240430,L2400395,ZAAUTO2024-1,0,Current,Current,Same,365313.18,Standard,False,False,False
2024-05-30,20240530,L2400395,ZAAUTO2024-1,0,Current,Current,Same,365313.18,Standard,False,False,False
2024-06-30,20240630,L2400395,ZAAUTO2024-1,0,Current,Current,Same,365313.18,Standard,False,False,False
2024-07-30,20240730,L2400395,ZAAUTO2024-1,0,Current,Current,Same,365313.18,Standard,False,False,False
2024-08-30,20240830,L2400395,ZAAUTO2024-1,0,Current,Current,Same,365313.18,Standard,False,False,False
2024-09-30,20240930,L2400395,ZAAUTO2024-1,0,Current,Current,Same,365313.18,Standard,False,False,False
2024-10-30,20241030,L2400395,ZAAUTO2024-1,0,Current,Current,Same,365313.18,Standard,False,False,False
2023-11-30,20231130,L2400396,ZAAUTO2024-1,90,90+ DPD,Current,Same,709048.17,NPA,False,False,False
2023-12-30,20231230,L2400396,ZAAUTO2024-1,120,90+ DPD,90+ DPD,Same,709048.17,NPA,False,False,False
2024-01-30,20240130,L2400396,ZAAUTO2024-1,120,90+ DPD,90+ DPD,Same,709048.17,NPA,False,True,False
2024-02-29,20240229,L2400396,ZAAUTO2024-1,120,90+ DPD,90+ DPD,Same,709048.17,NPA,False,False,False
2024-03-30,20240330,L2400396,ZAAUTO2024-1,90,90+ DPD,90+ DPD,Same,709048.17,NPA,False,False,False
2024-04-30,20240430,L2400396,ZAAUTO2024-1,90,90+ DPD,90+ DPD,Same,709048.17,NPA,False,False,False
2024-05-30,20240530,L2400396,ZAAUTO2024-1,90,90+ DPD,90+ DPD,Same,709048.17,NPA,False,False,False
2024-06-30,20240630,L2400396,ZAAUTO2024-1,90,90+ DPD,90+ DPD,Same,709048.17,NPA,False,False,False
2024-07-30,20240730,L2400396,ZAAUTO2024-1,60,60-89 DPD,90+ DPD,Backward Roll,709048.17,SMA-1,False,False,False
2024-08-30,20240830,L2400396,ZAAUTO2024-1,30,30-59 DPD,60-89 DPD,Backward Roll,709048.17,SMA-0,False,False,False
2024-09-30,20240930,L2400396,ZAAUTO2024-1,0,Current,30-59 DPD,Backward Roll,709048.17,Standard,True,False,False
2024-10-30,20241030,L2400396,ZAAUTO2024-1,0,Current,Current,Same,709048.17,Standard,False,False,False
2023-11-30,20231130,L2400397,ZAAUTO2024-1,84,60-89 DPD,Current,Same,1173597.33,SMA-2,False,False,False
2023-12-30,20231230,L2400397,ZAAUTO2024-1,54,30-59 DPD,60-89 DPD,Backward Roll,1173597.33,SMA-1,False,False,False
2024-01-30,20240130,L2400397,ZAAUTO2024-1,84,60-89 DPD,30-59 DPD,Forward Roll,1173597.33,SMA-2,False,False,False
2024-02-29,20240229,L2400397,ZAAUTO2024-1,84,60-89 DPD,60-89 DPD,Same,1173597.33,SMA-2,False,False,False
2024-03-30,20240330,L2400397,ZAAUTO2024-1,84,60-89 DPD,60-89 DPD,Same,1173597.33,SMA-2,False,False,False
2024-04-30,20240430,L2400397,ZAAUTO2024-1,84,60-89 DPD,60-89 DPD,Same,1173597.33,SMA-2,False,False,False
2024-05-30,20240530,L2400397,ZAAUTO2024-1,114,90+ DPD,60-89 DPD,Forward Roll,1173597.33,NPA,False,False,False
2024-06-30,20240630,L2400397,ZAAUTO2024-1,114,90+ DPD,90+ DPD,Same,1173597.33,NPA,False,False,False
2024-07-30,20240730,L2400397,ZAAUTO2024-1,114,90+ DPD,90+ DPD,Same,1173597.33,NPA,False,False,False
2024-08-30,20240830,L2400397,ZAAUTO2024-1,114,90+ DPD,90+ DPD,Same,1173597.33,NPA,False,False,False
2024-09-30,20240930,L2400397,ZAAUTO2024-1,84,60-89 DPD,90+ DPD,Backward Roll,1173597.33,SMA-2,False,False,False
2024-10-30,20241030,L2400397,ZAAUTO2024-1,54,30-59 DPD,60-89 DPD,Backward Roll,1173597.33,SMA-1,False,False,False
2023-11-30,20231130,L2400398,ZAAUTO2024-1,0,Current,Current,Same,987500.97,Standard,False,False,False
2023-12-30,20231230,L2400398,ZAAUTO2024-1,0,Current,Current,Same,987500.97,Standard,False,False,False
2024-01-30,20240130,L2400398,ZAAUTO2024-1,30,30-59 DPD,Current,Forward Roll,987500.97,SMA-0,False,False,False
2024-02-29,20240229,L2400398,ZAAUTO2024-1,0,Current,30-59 DPD,Backward Roll,987500.97,Standard,True,False,False
2024-03-30,20240330,L2400398,ZAAUTO2024-1,0,Current,Current,Same,987500.97,Standard,False,False,False
2024-04-30,20240430,L2400398,ZAAUTO2024-1,0,Current,Current,Same,987500.97,Standard,False,False,False
2024-05-30,20240530,L2400398,ZAAUTO2024-1,0,Current,Current,Same,987500.97,Standard,False,False,False
2024-06-30,20240630,L2400398,ZAAUTO2024-1,0,Current,Current,Same,987500.97,Standard,False,False,False
2024-07-30,20240730,L2400398,ZAAUTO2024-1,0,Current,Current,Same,987500.97,Standard,False,False,False
2024-08-30,20240830,L2400398,ZAAUTO2024-1,0,Current,Current,Same,987500.97,Standard,False,False,False
2024-09-30,20240930,L2400398,ZAAUTO2024-1,0,Current,Current,Same,987500.97,Standard,False,False,False
2024-10-30,20241030,L2400398,ZAAUTO2024-1,0,Current,Current,Same,987500.97,Standard,False,False,False
2023-11-30,20231130,L2400399,ZAAUTO2024-1,90,90+ DPD,Current,Same,207835.01,NPA,False,False,False
2023-12-30,20231230,L2400399,ZAAUTO2024-1,90,90+ DPD,90+ DPD,Same,207835.01,NPA,False,False,False
2024-01-30,20240130,L2400399,ZAAUTO2024-1,120,90+ DPD,90+ DPD,Same,207835.01,NPA,False,False,False
2024-02-29,20240229,L2400399,ZAAUTO2024-1,120,90+ DPD,90+ DPD,Same,207835.01,NPA,False,False,False
2024-03-30,20240330,L2400399,ZAAUTO2024-1,120,90+ DPD,90+ DPD,Same,207835.01,NPA,False,False,False
2024-04-30,20240430,L2400399,ZAAUTO2024-1,120,90+ DPD,90+ DPD,Same,207835.01,NPA,False,False,False
2024-05-30,20240530,L2400399,ZAAUTO2024-1,90,90+ DPD,90+ DPD,Same,207835.01,NPA,False,False,False
2024-06-30,20240630,L2400399,ZAAUTO2024-1,60,60-89 DPD,90+ DPD,Backward Roll,207835.01,SMA-1,False,False,False
2024-07-30,20240730,L2400399,ZAAUTO2024-1,60,60-89 DPD,60-89 DPD,Same,207835.01,SMA-1,False,False,False
2024-08-30,20240830,L2400399,ZAAUTO2024-1,30,30-59 DPD,60-89 DPD,Backward Roll,207835.01,SMA-0,False,False,False
2024-09-30,20240930,L2400399,ZAAUTO2024-1,0,Current,30-59 DPD,Backward Roll,207835.01,Standard,True,False,False
2024-10-30,20241030,L2400399,ZAAUTO2024-1,0,Current,Current,Same,207835.01,Standard,False,False,False
2023-11-30,20231130,L2400400,ZAAUTO2024-1,60,60-89 DPD,Current,Same,522111.48,SMA-1,False,False,False
2023-12-30,20231230,L2400400,ZAAUTO2024-1,60,60-89 DPD,60-89 DPD,Same,522111.48,SMA-1,False,False,False
2024-01-30,20240130,L2400400,ZAAUTO2024-1,30,30-59 DPD,60-89 DPD,Backward Roll,522111.48,SMA-0,False,False,False
2024-02-29,20240229,L2400400,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,522111.48,SMA-0,False,False,False
2024-03-30,20240330,L2400400,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,522111.48,SMA-0,False,False,False
2024-04-30,20240430,L2400400,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,522111.48,SMA-0,False,False,False
2024-05-30,20240530,L2400400,ZAAUTO2024-1,0,Current,30-59 DPD,Backward Roll,522111.48,Standard,True,False,False
2024-06-30,20240630,L2400400,ZAAUTO2024-1,0,Current,Current,Same,522111.48,Standard,False,False,False
2024-07-30,20240730,L2400400,ZAAUTO2024-1,0,Current,Current,Same,522111.48,Standard,False,False,False
2024-08-30,20240830,L2400400,ZAAUTO2024-1,0,Current,Current,Same,522111.48,Standard,False,False,False
2024-09-30,20240930,L2400400,ZAAUTO2024-1,0,Current,Current,Same,522111.48,Standard,False,False,False
2024-10-30,20241030,L2400400,ZAAUTO2024-1,0,Current,Current,Same,522111.48,Standard,False,False,False
